client_id,birth_number,district_id,new_date,month,female,year,day
1393,345501,50,1934-05-01,05,TRUE,1934,01
1394,425822,49,1942-08-22,08,TRUE,1942,22
1395,411018,49,1941-10-18,10,FALSE,1941,18
1396,465314,39,1946-03-14,03,TRUE,1946,14
1397,216225,66,1921-12-25,12,TRUE,1921,25
1401,810724,35,1981-07-24,07,FALSE,1981,24
1402,361125,44,1936-11-25,11,FALSE,1936,25
1403,445102,44,1944-01-02,01,TRUE,1944,02
1404,686220,11,1968-12-20,12,TRUE,1968,20
1406,486112,29,1948-11-12,11,TRUE,1948,12
1407,410804,29,1941-08-04,08,FALSE,1941,04
1408,690807,49,1969-08-07,08,FALSE,1969,07
1409,510430,25,1951-04-30,04,FALSE,1951,30
1410,440203,18,1944-02-03,02,FALSE,1944,03
1411,395806,18,1939-08-06,08,TRUE,1939,06
1412,791105,6,1979-11-05,11,FALSE,1979,05
1413,695716,11,1969-07-16,07,TRUE,1969,16
1414,746113,70,1974-11-13,11,TRUE,1974,13
1416,271202,19,1927-12-02,12,FALSE,1927,02
1417,666112,27,1966-11-12,11,TRUE,1966,12
1418,745616,41,1974-06-16,06,TRUE,1974,16
1419,185125,74,1918-01-25,01,TRUE,1918,25
1420,160120,74,1916-01-20,01,FALSE,1916,20
1421,565210,20,1956-02-10,02,TRUE,1956,10
1422,765223,69,1976-02-23,02,TRUE,1976,23
1423,820411,69,1982-04-11,04,FALSE,1982,11
1424,520105,8,1952-01-05,01,FALSE,1952,05
1425,680827,12,1968-08-27,08,FALSE,1968,27
1426,645430,12,1964-04-30,04,TRUE,1964,30
1427,656216,14,1965-12-16,12,TRUE,1965,16
1428,200423,12,1920-04-23,04,FALSE,1920,23
1429,275904,12,1927-09-04,09,TRUE,1927,04
1430,825529,64,1982-05-29,05,TRUE,1982,29
1431,306108,55,1930-11-08,11,TRUE,1930,08
1432,615817,16,1961-08-17,08,TRUE,1961,17
1433,595710,72,1959-07-10,07,TRUE,1959,10
1434,670325,72,1967-03-25,03,FALSE,1967,25
1435,530625,52,1953-06-25,06,FALSE,1953,25
1438,636025,29,1963-10-25,10,TRUE,1963,25
1439,740910,29,1974-09-10,09,FALSE,1974,10
1440,780117,1,1978-01-17,01,FALSE,1978,17
1441,316205,42,1931-12-05,12,TRUE,1931,05
1442,330418,42,1933-04-18,04,FALSE,1933,18
1443,350125,29,1935-01-25,01,FALSE,1935,25
1444,425714,29,1942-07-14,07,TRUE,1942,14
1445,410724,68,1941-07-24,07,FALSE,1941,24
1446,540729,70,1954-07-29,07,FALSE,1954,29
1447,525621,70,1952-06-21,06,TRUE,1952,21
1448,576009,50,1957-10-09,10,TRUE,1957,09
1449,490629,41,1949-06-29,06,FALSE,1949,29
1450,695317,61,1969-03-17,03,TRUE,1969,17
1452,405528,72,1940-05-28,05,TRUE,1940,28
1453,665329,29,1966-03-29,03,TRUE,1966,29
1454,251003,73,1925-10-03,10,FALSE,1925,03
1455,275902,73,1927-09-02,09,TRUE,1927,02
1456,280424,70,1928-04-24,04,FALSE,1928,24
1457,346012,70,1934-10-12,10,TRUE,1934,12
1458,380408,67,1938-04-08,04,FALSE,1938,08
1459,760908,4,1976-09-08,09,FALSE,1976,08
1460,335313,23,1933-03-13,03,TRUE,1933,13
1461,691221,28,1969-12-21,12,FALSE,1969,21
1462,410302,49,1941-03-02,03,FALSE,1941,02
1463,365126,70,1936-01-26,01,TRUE,1936,26
1464,285401,36,1928-04-01,04,TRUE,1928,01
1465,310106,36,1931-01-06,01,FALSE,1931,06
1466,530822,39,1953-08-22,08,FALSE,1953,22
1467,240930,65,1924-09-30,09,FALSE,1924,30
1468,405416,77,1940-04-16,04,TRUE,1940,16
1469,665914,54,1966-09-14,09,TRUE,1966,14
1470,420504,1,1942-05-04,05,FALSE,1942,04
1471,385915,1,1938-09-15,09,TRUE,1938,15
1472,675910,1,1967-09-10,09,TRUE,1967,10
1473,316206,1,1931-12-06,12,TRUE,1931,06
1474,716215,45,1971-12-15,12,TRUE,1971,15
1475,320331,19,1932-03-31,03,FALSE,1932,31
1476,701130,70,1970-11-30,11,FALSE,1970,30
1478,690821,4,1969-08-21,08,FALSE,1969,21
1479,560622,1,1956-06-22,06,FALSE,1956,22
1480,430528,69,1943-05-28,05,FALSE,1943,28
1481,336123,62,1933-11-23,11,TRUE,1933,23
1482,505328,46,1950-03-28,03,TRUE,1950,28
1483,515510,1,1951-05-10,05,TRUE,1951,10
1484,520618,1,1952-06-18,06,FALSE,1952,18
1485,780514,7,1978-05-14,05,FALSE,1978,14
1486,745913,7,1974-09-13,09,TRUE,1974,13
1487,765827,48,1976-08-27,08,TRUE,1976,27
1488,610109,31,1961-01-09,01,FALSE,1961,09
1489,280124,6,1928-01-24,01,FALSE,1928,24
1490,280420,42,1928-04-20,04,FALSE,1928,20
1491,820421,19,1982-04-21,04,FALSE,1982,21
1492,685509,9,1968-05-09,05,TRUE,1968,09
1493,221229,1,1922-12-29,12,FALSE,1922,29
1494,155322,1,1915-03-22,03,TRUE,1915,22
1495,315210,1,1931-02-10,02,TRUE,1931,10
1496,425608,1,1942-06-08,06,TRUE,1942,08
1497,485803,53,1948-08-03,08,TRUE,1948,03
1498,410209,53,1941-02-09,02,FALSE,1941,09
1499,516129,74,1951-11-29,11,TRUE,1951,29
1500,811212,1,1981-12-12,12,FALSE,1981,12
1501,460122,68,1946-01-22,01,FALSE,1946,22
1502,730124,68,1973-01-24,01,FALSE,1973,24
1503,220901,58,1922-09-01,09,FALSE,1922,01
1504,185116,58,1918-01-16,01,TRUE,1918,16
1505,715625,65,1971-06-25,06,TRUE,1971,25
1506,310625,22,1931-06-25,06,FALSE,1931,25
1507,296122,22,1929-11-22,11,TRUE,1929,22
1508,545630,67,1954-06-30,06,TRUE,1954,30
1509,425419,62,1942-04-19,04,TRUE,1942,19
1510,485130,34,1948-01-30,01,TRUE,1948,30
1511,625306,13,1962-03-06,03,TRUE,1962,06
1512,425811,5,1942-08-11,08,TRUE,1942,11
1513,590821,74,1959-08-21,08,FALSE,1959,21
1514,570802,68,1957-08-02,08,FALSE,1957,02
1516,466017,38,1946-10-17,10,TRUE,1946,17
1517,561002,66,1956-10-02,10,FALSE,1956,02
1518,605728,3,1960-07-28,07,TRUE,1960,28
1519,590706,3,1959-07-06,07,FALSE,1959,06
1520,561105,72,1956-11-05,11,FALSE,1956,05
1521,791010,5,1979-10-10,10,FALSE,1979,10
1522,685514,52,1968-05-14,05,TRUE,1968,14
1523,315830,29,1931-08-30,08,TRUE,1931,30
1524,625113,30,1962-01-13,01,TRUE,1962,13
1525,430309,1,1943-03-09,03,FALSE,1943,09
1526,355315,1,1935-03-15,03,TRUE,1935,15
1527,341218,49,1934-12-18,12,FALSE,1934,18
1528,640320,57,1964-03-20,03,FALSE,1964,20
1529,725620,43,1972-06-20,06,TRUE,1972,20
1530,455806,74,1945-08-06,08,TRUE,1945,06
1531,605628,52,1960-06-28,06,TRUE,1960,28
1532,621030,52,1962-10-30,10,FALSE,1962,30
1533,601222,55,1960-12-22,12,FALSE,1960,22
1534,526222,17,1952-12-22,12,TRUE,1952,22
1535,361028,40,1936-10-28,10,FALSE,1936,28
1536,676013,37,1967-10-13,10,TRUE,1967,13
1537,791207,54,1979-12-07,12,FALSE,1979,07
1539,231119,32,1923-11-19,11,FALSE,1923,19
1540,371107,36,1937-11-07,11,FALSE,1937,07
1541,335306,36,1933-03-06,03,TRUE,1933,06
1542,191208,31,1919-12-08,12,FALSE,1919,08
1543,275602,31,1927-06-02,06,TRUE,1927,02
1546,300413,28,1930-04-13,04,FALSE,1930,13
1547,276220,28,1927-12-20,12,TRUE,1927,20
1548,230304,70,1923-03-04,03,FALSE,1923,04
1549,286114,70,1928-11-14,11,TRUE,1928,14
1550,466121,8,1946-11-21,11,TRUE,1946,21
1554,441215,55,1944-12-15,12,FALSE,1944,15
1555,500914,30,1950-09-14,09,FALSE,1950,14
1556,500402,66,1950-04-02,04,FALSE,1950,02
1557,596214,35,1959-12-14,12,TRUE,1959,14
1558,275125,11,1927-01-25,01,TRUE,1927,25
1559,401020,72,1940-10-20,10,FALSE,1940,20
1561,235916,1,1923-09-16,09,TRUE,1923,16
1562,190814,1,1919-08-14,08,FALSE,1919,14
1563,780806,3,1978-08-06,08,FALSE,1978,06
1564,475625,40,1947-06-25,06,TRUE,1947,25
1565,600519,71,1960-05-19,05,FALSE,1960,19
1566,666020,15,1966-10-20,10,TRUE,1966,20
1567,300419,50,1930-04-19,04,FALSE,1930,19
1568,275629,50,1927-06-29,06,TRUE,1927,29
1569,565717,54,1956-07-17,07,TRUE,1956,17
1570,580617,54,1958-06-17,06,FALSE,1958,17
1571,676015,7,1967-10-15,10,TRUE,1967,15
1572,636212,1,1963-12-12,12,TRUE,1963,12
1574,790218,18,1979-02-18,02,FALSE,1979,18
1575,236006,55,1923-10-06,10,TRUE,1923,06
1576,190502,55,1919-05-02,05,FALSE,1919,02
1577,440419,23,1944-04-19,04,FALSE,1944,19
1578,715815,40,1971-08-15,08,TRUE,1971,15
1579,631013,27,1963-10-13,10,FALSE,1963,13
1580,685618,1,1968-06-18,06,TRUE,1968,18
1581,635415,56,1963-04-15,04,TRUE,1963,15
1582,340214,54,1934-02-14,02,FALSE,1934,14
1583,725108,1,1972-01-08,01,TRUE,1972,08
1584,625129,1,1962-01-29,01,TRUE,1962,29
1585,350720,60,1935-07-20,07,FALSE,1935,20
1586,345112,60,1934-01-12,01,TRUE,1934,12
1587,280505,23,1928-05-05,05,FALSE,1928,05
1588,501029,45,1950-10-29,10,FALSE,1950,29
1589,516127,48,1951-11-27,11,TRUE,1951,27
1590,405810,13,1940-08-10,08,TRUE,1940,10
1591,535707,42,1953-07-07,07,TRUE,1953,07
1592,280411,56,1928-04-11,04,FALSE,1928,11
1593,255531,56,1925-05-31,05,TRUE,1925,31
1594,390929,56,1939-09-29,09,FALSE,1939,29
1595,546216,56,1954-12-16,12,TRUE,1954,16
1596,786022,58,1978-10-22,10,TRUE,1978,22
1597,560510,60,1956-05-10,05,FALSE,1956,10
1598,250425,67,1925-04-25,04,FALSE,1925,25
1599,641008,43,1964-10-08,10,FALSE,1964,08
1600,655615,43,1965-06-15,06,TRUE,1965,15
1601,695329,42,1969-03-29,03,TRUE,1969,29
1602,681230,42,1968-12-30,12,FALSE,1968,30
1603,680827,26,1968-08-27,08,FALSE,1968,27
1604,695721,26,1969-07-21,07,TRUE,1969,21
1605,805921,52,1980-09-21,09,TRUE,1980,21
1606,820902,65,1982-09-02,09,FALSE,1982,02
1607,415526,8,1941-05-26,05,TRUE,1941,26
1608,411111,53,1941-11-11,11,FALSE,1941,11
1609,445530,53,1944-05-30,05,TRUE,1944,30
1610,425423,68,1942-04-23,04,TRUE,1942,23
1611,636202,59,1963-12-02,12,TRUE,1963,02
1612,590630,59,1959-06-30,06,FALSE,1959,30
1613,610115,50,1961-01-15,01,FALSE,1961,15
1614,380518,21,1938-05-18,05,FALSE,1938,18
1615,525428,74,1952-04-28,04,TRUE,1952,28
1616,380523,54,1938-05-23,05,FALSE,1938,23
1617,505430,5,1950-04-30,04,TRUE,1950,30
1618,796207,17,1979-12-07,12,TRUE,1979,07
1619,425127,74,1942-01-27,01,TRUE,1942,27
1620,360515,74,1936-05-15,05,FALSE,1936,15
1621,525405,76,1952-04-05,04,TRUE,1952,05
1622,501012,52,1950-10-12,10,FALSE,1950,12
1623,630709,36,1963-07-09,07,FALSE,1963,09
1624,650910,9,1965-09-10,09,FALSE,1965,10
1625,735712,9,1973-07-12,07,TRUE,1973,12
1628,575325,12,1957-03-25,03,TRUE,1957,25
1629,660901,28,1966-09-01,09,FALSE,1966,01
1630,645219,28,1964-02-19,02,TRUE,1964,19
1631,760430,74,1976-04-30,04,FALSE,1976,30
1632,435220,8,1943-02-20,02,TRUE,1943,20
1633,725828,55,1972-08-28,08,TRUE,1972,28
1634,691110,55,1969-11-10,11,FALSE,1969,10
1635,305902,75,1930-09-02,09,TRUE,1930,02
1636,320912,75,1932-09-12,09,FALSE,1932,12
1637,431020,21,1943-10-20,10,FALSE,1943,20
1638,545130,40,1954-01-30,01,TRUE,1954,30
1639,595501,1,1959-05-01,05,TRUE,1959,01
1640,535613,51,1953-06-13,06,TRUE,1953,13
1641,235128,31,1923-01-28,01,TRUE,1923,28
1642,596010,1,1959-10-10,10,TRUE,1959,10
1643,765417,39,1976-04-17,04,TRUE,1976,17
1644,760606,56,1976-06-06,06,FALSE,1976,06
1645,615310,39,1961-03-10,03,TRUE,1961,10
1646,660317,8,1966-03-17,03,FALSE,1966,17
1647,785326,71,1978-03-26,03,TRUE,1978,26
1648,520312,46,1952-03-12,03,FALSE,1952,12
1649,505316,46,1950-03-16,03,TRUE,1950,16
1650,530329,1,1953-03-29,03,FALSE,1953,29
1651,665710,11,1966-07-10,07,TRUE,1966,10
1653,440619,42,1944-06-19,06,FALSE,1944,19
1654,631208,60,1963-12-08,12,FALSE,1963,08
1655,720204,74,1972-02-04,02,FALSE,1972,04
1656,685618,22,1968-06-18,06,TRUE,1968,18
1657,351002,32,1935-10-02,10,FALSE,1935,02
1658,295821,52,1929-08-21,08,TRUE,1929,21
1659,376215,1,1937-12-15,12,TRUE,1937,15
1660,826211,1,1982-12-11,12,TRUE,1982,11
1661,535416,47,1953-04-16,04,TRUE,1953,16
1662,670907,53,1967-09-07,09,FALSE,1967,07
1663,570429,19,1957-04-29,04,FALSE,1957,29
1664,186110,64,1918-11-10,11,TRUE,1918,10
1665,120302,64,1912-03-02,03,FALSE,1912,02
1666,410831,1,1941-08-31,08,FALSE,1941,31
1667,405813,1,1940-08-13,08,TRUE,1940,13
1668,495817,20,1949-08-17,08,TRUE,1949,17
1669,521025,47,1952-10-25,10,FALSE,1952,25
1670,610507,53,1961-05-07,05,FALSE,1961,07
1671,315915,57,1931-09-15,09,TRUE,1931,15
1672,280107,57,1928-01-07,01,FALSE,1928,07
1673,720709,48,1972-07-09,07,FALSE,1972,09
1674,206027,11,1920-10-27,10,TRUE,1920,27
1675,400215,74,1940-02-15,02,FALSE,1940,15
1676,530203,53,1953-02-03,02,FALSE,1953,03
1677,465907,53,1946-09-07,09,TRUE,1946,07
1679,425417,67,1942-04-17,04,TRUE,1942,17
1680,755328,29,1975-03-28,03,TRUE,1975,28
1681,401125,34,1940-11-25,11,FALSE,1940,25
1682,560907,69,1956-09-07,09,FALSE,1956,07
1683,516224,15,1951-12-24,12,TRUE,1951,24
1684,461025,15,1946-10-25,10,FALSE,1946,25
1685,445421,61,1944-04-21,04,TRUE,1944,21
1686,476108,1,1947-11-08,11,TRUE,1947,08
1687,470227,1,1947-02-27,02,FALSE,1947,27
1688,230810,32,1923-08-10,08,FALSE,1923,10
1689,361204,1,1936-12-04,12,FALSE,1936,04
1690,475817,46,1947-08-17,08,TRUE,1947,17
1691,785208,21,1978-02-08,02,TRUE,1978,08
1692,720207,62,1972-02-07,02,FALSE,1972,07
1693,805706,45,1980-07-06,07,TRUE,1980,06
1694,791227,45,1979-12-27,12,FALSE,1979,27
1696,235321,1,1923-03-21,03,TRUE,1923,21
1697,645110,55,1964-01-10,01,TRUE,1964,10
1698,671121,55,1967-11-21,11,FALSE,1967,21
1699,550311,17,1955-03-11,03,FALSE,1955,11
1700,490309,7,1949-03-09,03,FALSE,1949,09
1701,455611,7,1945-06-11,06,TRUE,1945,11
1702,735407,53,1973-04-07,04,TRUE,1973,07
1703,180111,50,1918-01-11,01,FALSE,1918,11
1704,146003,50,1914-10-03,10,TRUE,1914,03
1705,465701,19,1946-07-01,07,TRUE,1946,01
1706,440719,19,1944-07-19,07,FALSE,1944,19
1707,510218,10,1951-02-18,02,FALSE,1951,18
1709,526213,74,1952-12-13,12,TRUE,1952,13
1710,440211,54,1944-02-11,02,FALSE,1944,11
1711,625614,64,1962-06-14,06,TRUE,1962,14
1712,640101,64,1964-01-01,01,FALSE,1964,01
1713,350421,65,1935-04-21,04,FALSE,1935,21
1714,450522,58,1945-05-22,05,FALSE,1945,22
1717,795307,73,1979-03-07,03,TRUE,1979,07
1718,380727,75,1938-07-27,07,FALSE,1938,27
1719,700809,35,1970-08-09,08,FALSE,1970,09
1720,345224,33,1934-02-24,02,TRUE,1934,24
1721,340702,33,1934-07-02,07,FALSE,1934,02
1722,331001,68,1933-10-01,10,FALSE,1933,01
1723,815228,71,1981-02-28,02,TRUE,1981,28
1724,346021,68,1934-10-21,10,TRUE,1934,21
1725,595118,76,1959-01-18,01,TRUE,1959,18
1726,520603,76,1952-06-03,06,FALSE,1952,03
1727,510121,32,1951-01-21,01,FALSE,1951,21
1728,465818,32,1946-08-18,08,TRUE,1946,18
1729,470516,76,1947-05-16,05,FALSE,1947,16
1730,321215,40,1932-12-15,12,FALSE,1932,15
1731,686130,17,1968-11-30,11,TRUE,1968,30
1733,745720,57,1974-07-20,07,TRUE,1974,20
1734,751110,26,1975-11-10,11,FALSE,1975,10
1735,765531,26,1976-05-31,05,TRUE,1976,31
1736,795417,41,1979-04-17,04,TRUE,1979,17
1737,550730,27,1955-07-30,07,FALSE,1955,30
1738,635125,27,1963-01-25,01,TRUE,1963,25
1741,320702,70,1932-07-02,07,FALSE,1932,02
1742,540606,1,1954-06-06,06,FALSE,1954,06
1743,590727,3,1959-07-27,07,FALSE,1959,27
1744,696228,50,1969-12-28,12,TRUE,1969,28
1745,596018,23,1959-10-18,10,TRUE,1959,18
1746,595910,11,1959-09-10,09,TRUE,1959,10
1747,560220,11,1956-02-20,02,FALSE,1956,20
1748,761231,64,1976-12-31,12,FALSE,1976,31
1749,286117,50,1928-11-17,11,TRUE,1928,17
1750,641231,23,1964-12-31,12,FALSE,1964,31
1751,590124,54,1959-01-24,01,FALSE,1959,24
1752,781123,70,1978-11-23,11,FALSE,1978,23
1753,795226,60,1979-02-26,02,TRUE,1979,26
1754,790529,57,1979-05-29,05,FALSE,1979,29
1755,655818,65,1965-08-18,08,TRUE,1965,18
1756,360708,1,1936-07-08,07,FALSE,1936,08
1757,375930,1,1937-09-30,09,TRUE,1937,30
1758,471113,35,1947-11-13,11,FALSE,1947,13
1759,235116,63,1923-01-16,01,TRUE,1923,16
1760,230307,77,1923-03-07,03,FALSE,1923,07
1761,480423,45,1948-04-23,04,FALSE,1948,23
1762,561230,61,1956-12-30,12,FALSE,1956,30
1763,671207,46,1967-12-07,12,FALSE,1967,07
1764,710709,66,1971-07-09,07,FALSE,1971,09
1765,750803,9,1975-08-03,08,FALSE,1975,03
1768,510427,29,1951-04-27,04,FALSE,1951,27
1769,490805,12,1949-08-05,08,FALSE,1949,05
1770,516015,12,1951-10-15,10,TRUE,1951,15
1771,276020,54,1927-10-20,10,TRUE,1927,20
1772,795921,73,1979-09-21,09,TRUE,1979,21
1774,716005,32,1971-10-05,10,TRUE,1971,05
1775,431208,73,1943-12-08,12,FALSE,1943,08
1776,546024,30,1954-10-24,10,TRUE,1954,24
1777,635108,69,1963-01-08,01,TRUE,1963,08
1778,680902,69,1968-09-02,09,FALSE,1968,02
1779,351126,37,1935-11-26,11,FALSE,1935,26
1780,546209,54,1954-12-09,12,TRUE,1954,09
1781,240816,67,1924-08-16,08,FALSE,1924,16
1782,481224,19,1948-12-24,12,FALSE,1948,24
1783,466005,1,1946-10-05,10,TRUE,1946,05
1784,806102,2,1980-11-02,11,TRUE,1980,02
1785,751125,39,1975-11-25,11,FALSE,1975,25
1786,345625,63,1934-06-25,06,TRUE,1934,25
1787,311128,63,1931-11-28,11,FALSE,1931,28
1788,500323,1,1950-03-23,03,FALSE,1950,23
1789,335807,61,1933-08-07,08,TRUE,1933,07
1790,530528,1,1953-05-28,05,FALSE,1953,28
1791,665512,5,1966-05-12,05,TRUE,1966,12
1792,750901,54,1975-09-01,09,FALSE,1975,01
1793,455317,41,1945-03-17,03,TRUE,1945,17
1794,405330,54,1940-03-30,03,TRUE,1940,30
1795,605228,38,1960-02-28,02,TRUE,1960,28
1796,381123,10,1938-11-23,11,FALSE,1938,23
1797,416104,10,1941-11-04,11,TRUE,1941,04
1798,330708,70,1933-07-08,07,FALSE,1933,08
1799,590626,36,1959-06-26,06,FALSE,1959,26
1800,435928,63,1943-09-28,09,TRUE,1943,28
1801,700101,66,1970-01-01,01,FALSE,1970,01
1802,646016,66,1964-10-16,10,TRUE,1964,16
1803,465512,25,1946-05-12,05,TRUE,1946,12
1806,520103,5,1952-01-03,01,FALSE,1952,03
1807,350630,47,1935-06-30,06,FALSE,1935,30
1808,335626,47,1933-06-26,06,TRUE,1933,26
1809,310512,24,1931-05-12,05,FALSE,1931,12
1810,190630,41,1919-06-30,06,FALSE,1919,30
1811,390329,1,1939-03-29,03,FALSE,1939,29
1812,475517,36,1947-05-17,05,TRUE,1947,17
1813,490928,36,1949-09-28,09,FALSE,1949,28
1814,400312,57,1940-03-12,03,FALSE,1940,12
1815,775224,16,1977-02-24,02,TRUE,1977,24
1816,510724,62,1951-07-24,07,FALSE,1951,24
1817,536206,47,1953-12-06,12,TRUE,1953,06
1818,561002,47,1956-10-02,10,FALSE,1956,02
1819,795420,43,1979-04-20,04,TRUE,1979,20
1820,286120,50,1928-11-20,11,TRUE,1928,20
1821,410424,1,1941-04-24,04,FALSE,1941,24
1822,225913,71,1922-09-13,09,TRUE,1922,13
1823,785807,1,1978-08-07,08,TRUE,1978,07
1824,600803,69,1960-08-03,08,FALSE,1960,03
1825,745424,51,1974-04-24,04,TRUE,1974,24
1826,370912,13,1937-09-12,09,FALSE,1937,12
1827,415816,13,1941-08-16,08,TRUE,1941,16
1828,621114,69,1962-11-14,11,FALSE,1962,14
1829,425816,51,1942-08-16,08,TRUE,1942,16
1830,520203,33,1952-02-03,02,FALSE,1952,03
1831,761009,51,1976-10-09,10,FALSE,1976,09
1832,665731,1,1966-07-31,07,TRUE,1966,31
1833,661115,30,1966-11-15,11,FALSE,1966,15
1834,270219,7,1927-02-19,02,FALSE,1927,19
1835,285311,7,1928-03-11,03,TRUE,1928,11
1836,445307,36,1944-03-07,03,TRUE,1944,07
1837,570113,67,1957-01-13,01,FALSE,1957,13
1838,596127,67,1959-11-27,11,TRUE,1959,27
1839,366218,5,1936-12-18,12,TRUE,1936,18
1840,351028,5,1935-10-28,10,FALSE,1935,28
1841,535323,67,1953-03-23,03,TRUE,1953,23
1842,430913,9,1943-09-13,09,FALSE,1943,13
1843,395125,48,1939-01-25,01,TRUE,1939,25
1844,225203,74,1922-02-03,02,TRUE,1922,03
1845,181114,74,1918-11-14,11,FALSE,1918,14
1846,801212,48,1980-12-12,12,FALSE,1980,12
1847,795130,52,1979-01-30,01,TRUE,1979,30
1848,245702,6,1924-07-02,07,TRUE,1924,02
1849,225924,57,1922-09-24,09,TRUE,1922,24
1850,425705,52,1942-07-05,07,TRUE,1942,05
1851,755912,31,1975-09-12,09,TRUE,1975,12
1852,620905,50,1962-09-05,09,FALSE,1962,05
1853,650818,1,1965-08-18,08,FALSE,1965,18
1854,325527,70,1932-05-27,05,TRUE,1932,27
1856,685822,54,1968-08-22,08,TRUE,1968,22
1857,640316,54,1964-03-16,03,FALSE,1964,16
1860,646031,1,1964-10-31,10,TRUE,1964,31
1861,570715,29,1957-07-15,07,FALSE,1957,15
1862,776009,50,1977-10-09,10,TRUE,1977,09
1863,520216,54,1952-02-16,02,FALSE,1952,16
1864,480314,22,1948-03-14,03,FALSE,1948,14
1865,495609,22,1949-06-09,06,TRUE,1949,09
1866,425611,64,1942-06-11,06,TRUE,1942,11
1867,445924,1,1944-09-24,09,TRUE,1944,24
1868,800216,60,1980-02-16,02,FALSE,1980,16
1869,335214,1,1933-02-14,02,TRUE,1933,14
1870,350429,1,1935-04-29,04,FALSE,1935,29
1871,805220,1,1980-02-20,02,TRUE,1980,20
1872,635124,52,1963-01-24,01,TRUE,1963,24
1873,681026,52,1968-10-26,10,FALSE,1968,26
1874,461020,1,1946-10-20,10,FALSE,1946,20
1875,761019,15,1976-10-19,10,FALSE,1976,19
1876,510701,1,1951-07-01,07,FALSE,1951,01
1877,575821,47,1957-08-21,08,TRUE,1957,21
1878,630902,47,1963-09-02,09,FALSE,1963,02
1879,445402,21,1944-04-02,04,TRUE,1944,02
1880,740808,1,1974-08-08,08,FALSE,1974,08
1881,340124,72,1934-01-24,01,FALSE,1934,24
1882,325524,72,1932-05-24,05,TRUE,1932,24
1883,616027,18,1961-10-27,10,TRUE,1961,27
1884,765126,59,1976-01-26,01,TRUE,1976,26
1885,705107,47,1970-01-07,01,TRUE,1970,07
1886,200407,34,1920-04-07,04,FALSE,1920,07
1887,260715,54,1926-07-15,07,FALSE,1926,15
1888,185924,66,1918-09-24,09,TRUE,1918,24
1889,575728,32,1957-07-28,07,TRUE,1957,28
1890,555814,14,1955-08-14,08,TRUE,1955,14
1891,595304,62,1959-03-04,03,TRUE,1959,04
1892,280326,66,1928-03-26,03,FALSE,1928,26
1893,345211,66,1934-02-11,02,TRUE,1934,11
1894,476105,1,1947-11-05,11,TRUE,1947,05
1895,656103,47,1965-11-03,11,TRUE,1965,03
1896,820208,48,1982-02-08,02,FALSE,1982,08
1897,695307,36,1969-03-07,03,TRUE,1969,07
1898,610801,73,1961-08-01,08,FALSE,1961,01
1899,410703,10,1941-07-03,07,FALSE,1941,03
1900,651122,23,1965-11-22,11,FALSE,1965,22
1901,626107,23,1962-11-07,11,TRUE,1962,07
1903,395830,1,1939-08-30,08,TRUE,1939,30
1904,410222,66,1941-02-22,02,FALSE,1941,22
1905,495518,72,1949-05-18,05,TRUE,1949,18
1906,220707,63,1922-07-07,07,FALSE,1922,07
1907,285908,75,1928-09-08,09,TRUE,1928,08
1908,200117,33,1920-01-17,01,FALSE,1920,17
1909,445316,35,1944-03-16,03,TRUE,1944,16
1910,461108,67,1946-11-08,11,FALSE,1946,08
1911,385421,48,1938-04-21,04,TRUE,1938,21
1912,720226,57,1972-02-26,02,FALSE,1972,26
1913,680415,69,1968-04-15,04,FALSE,1968,15
1914,425620,39,1942-06-20,06,TRUE,1942,20
1915,390909,39,1939-09-09,09,FALSE,1939,09
1916,260719,28,1926-07-19,07,FALSE,1926,19
1917,695313,69,1969-03-13,03,TRUE,1969,13
1919,490504,30,1949-05-04,05,FALSE,1949,04
1920,750807,42,1975-08-07,08,FALSE,1975,07
1921,466026,1,1946-10-26,10,TRUE,1946,26
1922,490403,1,1949-04-03,04,FALSE,1949,03
1923,585507,1,1958-05-07,05,TRUE,1958,07
1924,380529,67,1938-05-29,05,FALSE,1938,29
1925,380623,37,1938-06-23,06,FALSE,1938,23
1926,355208,37,1935-02-08,02,TRUE,1935,08
1927,520426,77,1952-04-26,04,FALSE,1952,26
1928,525814,77,1952-08-14,08,TRUE,1952,14
1929,555815,65,1955-08-15,08,TRUE,1955,15
1930,345221,38,1934-02-21,02,TRUE,1934,21
1931,426114,16,1942-11-14,11,TRUE,1942,14
1932,405121,15,1940-01-21,01,TRUE,1940,21
1934,336121,70,1933-11-21,11,TRUE,1933,21
1935,295512,68,1929-05-12,05,TRUE,1929,12
1936,556016,15,1955-10-16,10,TRUE,1955,16
1937,600327,15,1960-03-27,03,FALSE,1960,27
1938,395930,57,1939-09-30,09,TRUE,1939,30
1939,250814,1,1925-08-14,08,FALSE,1925,14
1940,235122,1,1923-01-22,01,TRUE,1923,22
1941,215712,10,1921-07-12,07,TRUE,1921,12
1942,150510,10,1915-05-10,05,FALSE,1915,10
1943,260211,39,1926-02-11,02,FALSE,1926,11
1944,575122,31,1957-01-22,01,TRUE,1957,22
1945,540603,54,1954-06-03,06,FALSE,1954,03
1946,350719,72,1935-07-19,07,FALSE,1935,19
1947,810208,23,1981-02-08,02,FALSE,1981,08
1948,395219,71,1939-02-19,02,TRUE,1939,19
1949,420623,71,1942-06-23,06,FALSE,1942,23
